source,count,mean,std,max,min,sum
complex:f0knE0R5NCuJ1E1ImjozZrHHhbE,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:XZUnvCUtCjjNygFaWH/huweBmgY,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
ZNF35,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
ZNF180,3,0.407787775102,0.11072772109161895,0.471716454681,0.279930415944,1.223363325306
SZT2,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
ZNF114,3,0.471716454681,0.0,0.471716454681,0.471716454681,1.415149364043
complex:yb+bdEavSZYA7J3/dj9IZ4y52jA,3,0.34694550985,0.0,0.34694550985,0.34694550985,1.04083652955
complex:XSHBy4TKIlSrbE0wsZu765IwNH0,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
SYT4,3,0.4528182647166667,0.09780275238186167,0.539792829619,0.34694550985,1.35845479415
SYT3,3,0.3022687805793333,0.038691182506397165,0.34694550985,0.279930415944,0.9068063417379999
complex:ybjFrTfdxc7uh5XbFuQAr5bEIvk,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:Pso4Rq7uQVB8oh4I+A4O4Yok+eI,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
ZNF16,3,0.3468296319893333,0.05793642058852218,0.380279240012,0.279930415944,1.0404888959679999
complex:yhAnqC9hQ+WUL87QsUggoswSNQ0,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:yjaYpk16E7aw1lgVVGvodZmTBX0,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
ZNF160,3,0.31338002396666664,0.05793642058852219,0.380279240012,0.279930415944,0.9401400718999999
ZNF169,3,0.407787775102,0.11072772109161895,0.471716454681,0.279930415944,1.223363325306
complex:ykhyhw7yrQv/6amZzF79YrNUAgc,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:ltQXkLF09ID0d23jDLLKkK8U+zE,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
Samhd1,3,0.38027924001200003,0.0,0.380279240012,0.380279240012,1.140837720036
complex:ySk2FE4C4CV3HfQjs2rq0CrvrJU,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
Scn7a,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
complex:m7FS2BGqAgZMCHR6gYApTnKjfXo,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
complex:xyOGtKWUxfrQwEk9ahBHyx/9v8g,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:m9biClpZgdTpY7Q2PaybkHisiBs,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:y2gPYoaf7x2AZJlLmEiyYlfJvLA,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
ZIC1,3,0.34694550985,0.0,0.34694550985,0.34694550985,1.04083652955
Serpinb1a,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
complex:m7gNMjDIklTOsk7Y6iEx/G/SJqE,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:f+V4y68Qk3kdVPgX8SXFICn+ARs,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:ySXY21aTaCwoliV7az3d++vl0yQ,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:m4HHsdHO7iGkyn0IxISPnHXd5Hk,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:y4KdUAVJ4kIRGBOy/WkD1S5YVMw,3,0.416595255079,0.0,0.416595255079,0.416595255079,1.2497857652370001
complex:PvH5JBhx4qo+XFz22unuzD0Knmc,3,0.647444554262,0.0,0.647444554262,0.647444554262,1.942333662786
Senp1,3,0.3710403087006667,0.07890348166334918,0.416595255079,0.279930415944,1.113120926102
complex:yD7fGPWkF8kTRCIfzt1FBh0eYl0,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
Scnn1g,3,0.353611758314,0.06461577937642071,0.400625618986,0.279930415944,1.060835274942
complex:ykocFpVh9ATUiR4dlGuevBkW53w,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:XU+zHq3CsTKh5vMAQvUoOLXZb9U,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:lbNNRsgB6IfsQPHoh8XD98CyIJY,3,0.436243122944,0.0,0.436243122944,0.436243122944,1.3087293688319999
SYN3,3,0.3850221822306667,0.09101213933283038,0.437568065374,0.279930415944,1.155066546692
SUP35,3,0.36635489918566666,0.17902716917381584,0.572198115177,0.246936166436,1.099064697557
ZNF267,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
SUOX,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
ZNF276,3,0.498756104324,0.20146663509469465,0.676545067409,0.279930415944,1.496268312972
complex:llecfhUvLZ50EEdI2txgnPKwtwo,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:lkPqSnJgmzE2IU/Ka/MBOruN+fU,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
ZNF286A,3,0.34385909552300004,0.11072772109161895,0.471716454681,0.279930415944,1.031577286569
complex:ldrhQUR0z+yzo8kOYsVBbZsD2QY,3,0.34694550985,0.0,0.34694550985,0.34694550985,1.04083652955
complex:z35Cu9b1smn1HY/y+j21rHGKmlg,3,0.495315321139,0.0,0.495315321139,0.495315321139,1.485945963417
complex:Pfyq5wJHj8ymdxRaO7TzlhMDNts,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
SULT1A2,3,0.580548956875,0.367332395386958,0.99,0.279930415944,1.741646870625
complex:lcSlVFma3h2vEs+/NyaNEQvk5ZY,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
ZNF33B,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
STXBP6,3,0.34694550985,0.0,0.34694550985,0.34694550985,1.04083652955
STXBP5,3,0.42358619184400004,0.012108657669481184,0.437568065374,0.416595255079,1.2707585755320001
complex:PhR+fFgFXUHkehiw2FI4mJD0XP8,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:loIyH3CDb3/U0FWRou86rwtvPHo,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:lp1orF1uy2s8M3FiJH7oXQkbJ/A,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
complex:lr9jki1gGmQlgf+LuvckYTLzSZo,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:XUKlY7Ukq6+58foTPCgaSmPu/N8,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
SYCP3,3,0.32712842952966664,0.041049267139231356,0.354509362795,0.279930415944,0.981385288589
complex:ysbcMBmSUCzHpYYDtOcqeKFV7Jo,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
SYCE3,3,0.407787775102,0.11072772109161895,0.471716454681,0.279930415944,1.223363325306
complex:yx8voZCbK9eJkrvhcQ2D9eeNXE0,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
SV40gp7,3,0.34385909552300004,0.11072772109161896,0.471716454681,0.279930415944,1.031577286569
SV40gp4,3,0.38027924001200003,0.0,0.380279240012,0.380279240012,1.140837720036
complex:lpLFlwJj1wIo8FzjJwTyedrxqeI,3,0.38077905932,0.0,0.38077905932,0.38077905932,1.14233717796
ZNF223,3,0.34385909552300004,0.11072772109161895,0.471716454681,0.279930415944,1.031577286569
complex:z/QDnCCKFQzZ6BxsPt0bsnAmwY8,3,0.471716454681,0.0,0.471716454681,0.471716454681,1.415149364043
complex:f+fHwMdjRNrn265IovXHjdlp26s,3,0.690890282725,0.0,0.690890282725,0.690890282725,2.072670848175
complex:z2KgzONHGiUCkqpTdN80sZtFHaA,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
SURF6,3,0.3170942042753333,0.05500273275351667,0.380279240012,0.279930415944,0.9512826128259999
SUPV3L1,3,0.429854586689,0.046204051463850634,0.471716454681,0.380279240012,1.289563760067
complex:k+DunAQ1QXNq3W1kTpphSH4iioU,3,0.471716454681,0.0,0.471716454681,0.471716454681,1.415149364043
ST5,3,0.30653667688166664,0.046083395743473844,0.359749198757,0.279930415944,0.9196100306449999
complex:0l/vA6RH6c97JCTfXrnZNTzILJ4,3,0.471716454681,0.0,0.471716454681,0.471716454681,1.415149364043
complex:PBhkPmb3GlS3W7mQ272oDKyj/zo,3,0.593777419121,0.0,0.593777419121,0.593777419121,1.7813322573630002
complex:/FB4DUXXtQ4u2l1xrQGRaiR8ydY,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
SPTLC3,3,0.4107583115683333,0.05279130050309675,0.471716454681,0.380279240012,1.232274934705
SPTLC2,3,0.3661974601583333,0.09733164622368934,0.471716454681,0.279930415944,1.098592380475
complex:YjsOGtX/iqg5mra0WE9bckE1WxA,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:/GjRsYHGMHN9I1EmKr6v9XPmKZE,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:P9eu1Ia0rcUzffNmjHURQ0GLUX0,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:/L78wz6hqcDsbjl3WB4FHBM2DFM,3,0.506618658102,0.0,0.506618658102,0.506618658102,1.519855974306
complex:/LzPqqPA48ojxNfCc2dw+uB5zKg,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:P8yBKqmYOGt5Knnq25KFrSkVNis,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:/R9cC2/1+zaMFBI3d2IHNBd7pMM,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:P4tT7LXqRdZY65OdA97Y5/+Dqk0,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
complex:/Sa2MPvXZZrUHNnksXz8l3DVS40,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:iaS6GkNGYm44/+SLHJQmyv2AYt8,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
SPSB3,3,0.34385909552300004,0.11072772109161896,0.471716454681,0.279930415944,1.031577286569
complex:P1tcN56HpKGisVSEoaz7vpYPXmU,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:zp26WRFLjvD6N6PHC6b884n0V/M,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
SPTY2D1,3,0.3426745380046667,0.03256662724009431,0.380279240012,0.323872187001,1.028023614014
ZNF83,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
complex:PDU9Ee9YA07C/zE5LYrzWG/+T9M,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:if+FxHOg0GY7xImHys5LOkSbTlw,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:+uresMorCV+x47qMievUImktERU,3,0.34694550985,0.0,0.34694550985,0.34694550985,1.04083652955
complex:+yj61/EOxmzYs/ARk3qh9E5d+QQ,3,0.34694550985,0.0,0.34694550985,0.34694550985,1.04083652955
complex:/1F9ejv90TjDOYj7QhJ6XqhnRNE,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:YeJix3f/gFt61y2vmAhK1mc2h8I,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:/4/pUgew3+rijw7XSt9mZwqPUEo,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:ieFWrdOBVhZIMB8Fhiyg9ryBVbo,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:/5bQqmm5RWyJ5+wrStdOscmzfw0,3,0.38027924001200003,0.0,0.380279240012,0.380279240012,1.140837720036
complex:f4aPvAUpvtYe5W+nreZ3/CorlAo,3,0.547370348386,0.0,0.547370348386,0.547370348386,1.6421110451579999
SRBD1,3,0.32802728098566664,0.050303282472157464,0.380279240012,0.279930415944,0.984081842957
complex:/E1MB9C+YevOT6rLoO+kwU09aI4,3,0.34694550985,0.0,0.34694550985,0.34694550985,1.04083652955
complex:f54PZaV9eQJxbtaA/RBkQ3rCE60,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:YhHJ2Kyi5DLgrW5ycQMzhWqVwVU,3,0.38077905932,0.0,0.38077905932,0.38077905932,1.14233717796
complex:Yhyg6hvKdT3xnEQPLRmgsQuCrus,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:zlXTtjZp6dZfQxrZf2sfBYg8V2Q,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:/ZVj+404g3SpE5gnkpXQRcJ/zeE,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:/aAWh2+GBPxlJEyDIkt6DZZ1agE,3,0.504133345477,0.0,0.504133345477,0.504133345477,1.512400036431
complex:/bUxzHLK1OW9pinbMXK6DU9bdrc,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
complex:/grzGo2ZAZA8mdF1DJmaJNUq2aQ,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:0AfWsM9fSl38uLSpoRvvyD7XHgc,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:0GStgY/OFbQRa1F01jueDcc0baM,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:0IxE2OQLapoeBSF7vTu85FXvqiE,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:0ScovHlUHW/ezjOPrzbsacYFWFg,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:YwrftafMdVRATYnu9UgqA14ZUGo,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:0XfL4kNBvY2FlPT9Nd0kOmwVSPU,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:0Y3r9K2s+v+8hxUHWhvtIq0+GH4,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
complex:0ehnWT+Z+/pT08u10EKWTAy8PxY,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
SPIN1,3,0.37730870354566665,0.09592752070590002,0.471716454681,0.279930415944,1.131926110637
complex:0g2Wb3LornyNOHRtj2hIRScja2I,3,0.539090898341,0.0,0.539090898341,0.539090898341,1.6172726950229999
complex:iIybvcgxnzur7SjFNejilQWdTKU,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:YxVK1bR2kOw3haDA5VqmXpbNqqw,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:0ijjsyr0erhnYIcPWqYqSJZcSSI,3,0.7190160668070001,0.0,0.719016066807,0.719016066807,2.1570482004210003
complex:0j+Cym45kZpaqmrtXFJcf3tjsuU,3,0.38027924001200003,0.0,0.380279240012,0.380279240012,1.140837720036
complex:Z/zTNIK4fnxqDuWn3BmQPiC5usg,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:0AFvsJ+g2ibQsyZ+IUp5lIo5o9A,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:06EkGfC7QHcSACZUHuvNlQIg07E,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:02oWKODhjO+R61o3CDzCXmJ9Uj8,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:dp7jnhnsvs2qjXWjcb+OzMfZFfE,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
SPRY4,3,0.54950681612,0.15396818610676355,0.708101999755,0.400625618986,1.64852044836
complex:f7GlhK9/FPKRRmkTLbUW7IMBVkQ,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:/mf+UNMBb97C0xO/SiXgoFsBbA0,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:P0lFlBxoNgIpaw2zokTY12XHI3E,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:iZmAwmhmTC1MS2dbOAGnGBux0qw,3,0.354509362795,0.0,0.354509362795,0.354509362795,1.063528088385
complex:/o6lDSAUYfP4GHwqnJ1dAQi9JiE,3,0.354509362795,0.0,0.354509362795,0.354509362795,1.063528088385
complex:iWfKgjhTfyImWXuIukf6qHfpsKE,3,0.45897307403399995,0.0,0.458973074034,0.458973074034,1.376919222102
complex:02IEufWBPjZd9UZIDNRR/V7HBZ8,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:/sC9TyuVW5i7rJKBa88J83cJFPU,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:/sRkTIVQAlElR7T73Y/qfbKvhY4,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:YuP31bXrzG8dvsbgbZtGrnuJ8vw,3,0.471716454681,0.0,0.471716454681,0.471716454681,1.415149364043
complex:0+dLXi3hnOFnZT3vNGZYGNl7gjg,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:008NiY1owbscKTrY5NBML0t+qpE,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:zyArn2CBy/Qjjg0IgPLsEgMRrXY,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:YYZz637OqVMuca6nom9UYUKweJQ,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:ifNI+ZB4K/tF4FpXhJ/J5C15Da8,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:+pRTrGvjv7kV0VolmG32Zif/PR0,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:j7vjJHTor6EpVf3hC4+BQGhjc9U,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:jfT7BiO8tJpaxsdW9ELJBwR7MJk,3,0.49161321775000005,0.0,0.49161321775,0.49161321775,1.47483965325
TP53INP2,3,0.3784714072643333,0.02311121947672036,0.400625618986,0.354509362795,1.135414221793
ZXDA,3,0.39034390858366663,0.017432517327468363,0.410473245727,0.380279240012,1.171031725751
complex:jVLgE6pjn807783C2ek8dextOi8,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
Zc3hav1,3,0.5973591299376667,0.10880974857171187,0.660180467566,0.471716454681,1.792077389813
Zfp128,3,0.416595255079,0.0,0.416595255079,0.416595255079,1.2497857652370001
complex:PQiuaLZRohuV1CsQhuEYkNu7UZE,3,0.38027924001200003,0.0,0.380279240012,0.380279240012,1.140837720036
Zfp36,3,0.4139497061076667,0.05831895799221997,0.481290638299,0.380279240012,1.241849118323
complex:YCsG6kjuQHfchEm3q3eZH+xVGkU,3,0.4847004525010001,0.0,0.484700452501,0.484700452501,1.4541013575030002
complex:jP9JnAiK3NIswcroMDZVpuuP0Tk,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:jNS36Mn1Mc7IeujOhi4hqNJ+kWA,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:zgfIOqOZ9XuCT3m5BrgWj9dACU8,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:jLHfUkgMKs3t58kDoTHw11uwm1k,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:ziyS+VaHagYICRgJKYU8nSpg+3c,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:jJg0V25zYmSypJjrbgWkkSqlvAU,3,0.49161321775000005,0.0,0.49161321775,0.49161321775,1.47483965325
SSPN,3,0.43689826059133335,0.10163670888471897,0.547154016845,0.34694550985,1.310694781774
SSPO,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
ZSWIM7,3,0.41213529976566665,0.22898557578786735,0.676545067409,0.279930415944,1.236405899297
ZNF92,3,0.31338002396666664,0.057936420588522185,0.380279240012,0.279930415944,0.9401400718999999
complex:zamTLRUU6oEMSwhJjNWJrztKa6k,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
ZNF839,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
complex:jzJwy1btueAJhuR47JPsV0swFaE,3,0.45897307403399995,0.0,0.458973074034,0.458973074034,1.376919222102
complex:jx7tRKUYuJbYdV5XdDTG26TiTlc,3,0.58692546375,0.0,0.58692546375,0.58692546375,1.7607763912499999
complex:jnsHXI1eOG6KnaKXhTfJz6LY9wE,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
ZNF91,3,0.34385909552300004,0.11072772109161895,0.471716454681,0.279930415944,1.031577286569
complex:jl4G45h7d5I04Zt2ekGDwkQ/rnE,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:jgKd4IGG0EDBjzOD6XDrqmCUCUI,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:PXpH8FpqUG9gBTm0GdvvSmlfk9c,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:PWR+tXVFzhbjvYQQ0ONpYeYUDtM,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:YAXAG+IiB1OOVZincbrmfpq7xe8,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:PRFAUtoaGnZQOYAL/6XJEeHD9y4,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
SSTR1,3,0.34096991308533336,0.08462104109717114,0.437568065374,0.279930415944,1.022909739256
ZSWIM2,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
complex:j8u0MBeexRkO3761LsCar5Ew088,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
cbx2,3,0.3254853623223333,0.07890348166334918,0.416595255079,0.279930415944,0.976456086967
complex:+npLiIDEKs9Gz7aBi0uYLBc3wa4,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:dqNyZvudi2zLuvwKu4hKT7zWjp0,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:+Ffmnw+Or6D/LFiHgsN36OqVbC0,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:+FlYw/c54TuxlrxVobgXNzG6x6U,3,0.684563509678,0.0,0.684563509678,0.684563509678,2.0536905290339997
complex:+P5v2CbW5RlOj1/k9ClfH2pM1MI,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:+TjYzkR7BmSyeT4XgAJ3AEkqjHs,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:+W1Lu2gbyIH0urwfogQSnbb+l/Y,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:+asTFLjXa5v+tMGIuqSeoXZwyM0,3,0.38027924001200003,0.0,0.380279240012,0.380279240012,1.140837720036
SRMS,3,0.4094363839143333,0.224310916408005,0.668448319855,0.279930415944,1.2283091517429998
complex:+buzwoo/UZJNI3SSfPtQ+P6VmI8,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:+cXjzEx9D9P/dxpGM8IGe4eW9oQ,3,0.471716454681,0.0,0.471716454681,0.471716454681,1.415149364043
complex:YXrhu6y0L2ioligcJMKYVMY9Bvg,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:+fqruXJb9NSH/qzzwxchYnI0j84,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:+g9e1m0etHO2K6Ztsp63S0vShiE,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:+jK4ZnJRc6RLXNxJPhlzajLAHog,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:+m84sCzX6fG6y+gDxwRA8IkkToE,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:ifSmpielN+kmo6wCoFoFY3vpYV4,3,0.38077905932,0.0,0.38077905932,0.38077905932,1.14233717796
complex:+Ch/y4fYFw7bKKaKOlA+dqnchi4,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:+BvUsYkoSDafzwYdzt61HgbC9f4,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
SRPR,3,0.33571838860200004,0.0511078057795047,0.380279240012,0.279930415944,1.007155165806
complex:iuEyPhlveD1ZqutF5IFqs7YbyDA,3,0.34694550985,0.0,0.34694550985,0.34694550985,1.04083652955
complex:j32wz/wYArze0Sfl4amw8sMB+Z8,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:j1divgkZ2OZ4PezRgn9OZLca/vo,3,0.354509362795,0.0,0.354509362795,0.354509362795,1.063528088385
complex:PQM0AL258A88vEG5cm8jtxkRiYE,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
SRSF12,3,0.279930415944,0.0,0.279930415944,0.279930415944,0.839791247832
complex:YLQQ8SlJD9DAaDCIKKAKtLye/f8,3,0.742544894415,0.0,0.742544894415,0.742544894415,2.2276346832450002
complex:YQHv3uD0B4cer5IbNER6yfPFDXc,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
complex:POucwvPd2Ets4Wgl0Foc7adQiuQ,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:+8t/4B1LTxzLD0D7DMOL+PtS1qU,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:dqDZLohQRbwQzVOYljy3pwSvEtc,3,0.246936166436,0.0,0.246936166436,0.246936166436,0.740808499308
complex:POblZWYdIHTE/El9JkM5JfXUVoI,3,0.38027924001200003,0.0,0.380279240012,0.380279240012,1.140837720036
complex:iqJNa1F+MHyXV66Wa4N5t2FVIOc,3,0.319834839583,0.0,0.319834839583,0.319834839583,0.9595045187490001
complex:+/HhU1blEDpqqpdCm41S3QmphDs,3,0.29107295687,0.0,0.29107295687,0.29107295687,0.87321887061
complex:+2eXiWJK61JwsRevyDVe+z6LKIg,3,0.410473245727,0.0,0.410473245727,0.410473245727,1.231419737181
complex:+4BzMf9xBXF1hjVGJudCPzrVUkA,3,0.38027924001200003,0.0,0.380279240012,0.380279240012,1.140837720036
complex:zcSM0zkoZZDuT3ykzzQgkBjYrsk,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
complex:dC6oveRpzl5PuyeBeGq/FtfEtRo,3,0.437568065374,0.0,0.437568065374,0.437568065374,1.312704196122
PDIK1L,3,0.4403340563276667,0.13392697107238385,0.593777419121,0.34694550985,1.321002168983
PPAN-P2RY11,3,0.41213529976566665,0.22898557578786735,0.676545067409,0.279930415944,1.236405899297
Myc,3,0.3517253843423333,0.12435253299371528,0.495315321139,0.279930415944,1.0551761530269999
Mybl2,3,0.36571709666966673,0.07472130393456285,0.416595255079,0.279930415944,1.0971512900090001
POFUT1,3,0.32802728098566664,0.050303282472157464,0.380279240012,0.279930415944,0.984081842957
GRHL2,3,0.3661974601583333,0.09733164622368934,0.471716454681,0.279930415944,1.098592380475
POLG,3,0.6606156013413333,0.35780376128594543,0.99,0.279930415944,1.981846804024
POLR3E,3,0.40397506745433337,0.07186950142325817,0.484700452501,0.34694550985,1.211925202363
POLRMT,3,0.4000008285249999,0.13104893857012456,0.539792829619,0.279930415944,1.2000024855749998
GRAMD1A,3,0.37730870354566665,0.09592752070590004,0.471716454681,0.279930415944,1.131926110637
uniprotkb:Q80ZJ3,3,0.3254853623223333,0.07890348166334918,0.416595255079,0.279930415944,0.976456086967
GPX4,3,0.34385909552300004,0.11072772109161896,0.471716454681,0.279930415944,1.031577286569
